"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"immune_10_percentiles"
"CHORDC1"	14.3244794078154	-0.245194354889985	0.0577491960836687	-4.24584879995109	2.17767450687859e-05	7.49553963501004e-05	"cold_tumor_genes"
"CHRFAM7A"	44.3284573167591	-0.298555406087062	0.0657584654586444	-4.54018207396923	5.62056707296043e-06	2.11761163828464e-05	"cold_tumor_genes"
"CHRM2"	14.6903878763092	-0.335396718610249	0.120179304426309	-2.79080262788429	0.00525775230063366	0.0117288320552597	"cold_tumor_genes"
"CHRM3"	4.80421337134817	-0.422514857303065	0.08856910081542	-4.77045440693358	1.83810788438446e-06	7.42236543233498e-06	"cold_tumor_genes"
"CHRNA7"	80.5998915686826	-0.313605523363459	0.068736765684135	-4.56241314589292	5.05690150620061e-06	1.91717182862586e-05	"cold_tumor_genes"
"CHRNA9"	1.20177764196364	-0.319974660749155	0.130487912562636	-2.45214023632697	0.0142009305181815	0.0288530846032522	"cold_tumor_genes"
"CHST4"	1.25587646731393	-0.391007060850368	0.126715369834159	-3.08571139682665	0.00203065817269727	0.00492476463790775	"cold_tumor_genes"
"CHTF18"	43.3967709865074	-0.495728881614975	0.0494694569217633	-10.0209081009112	1.23364191868096e-23	4.66067653314515e-22	"cold_tumor_genes"
"CITED1"	2.38284169054342	-0.493471434155063	0.0919804680554558	-5.36495893734249	8.09676370488206e-08	3.97976521087423e-07	"cold_tumor_genes"
"CITED2"	48.0912224151	-0.252927891783181	0.0880552963432085	-2.87237568081489	0.00407398336462065	0.00929146183845139	"cold_tumor_genes"
"CKAP2"	48.0952086312919	-0.331829813421229	0.0611246234647148	-5.42874204554868	5.67526400154527e-08	2.85566192062114e-07	"cold_tumor_genes"
"CKAP2L"	16.2222320329101	-0.445110396461633	0.0888805912238071	-5.00795944685849	5.5010120985147e-07	2.40275432983491e-06	"cold_tumor_genes"
"CKM"	1.44525399919791	-0.376852338801218	0.143890580553963	-2.61902021209713	0.00881827224410877	0.0187106580282564	"cold_tumor_genes"
"CKS1B"	14.9155966025166	-0.459416275659635	0.0686950251735579	-6.68776631930654	2.26602587705732e-11	1.84416888571582e-10	"cold_tumor_genes"
"CKS2"	11.5127197997826	-0.663938790196137	0.0889377607727703	-7.4652069540232	8.31687900130011e-14	9.40904058443787e-13	"cold_tumor_genes"
"CLASP2"	261.781446326887	-0.282033498481001	0.0453268576022417	-6.22221599732193	4.9018155497161e-10	3.30371136394941e-09	"cold_tumor_genes"
"CLCN2"	7.44703600999446	-0.296790178393005	0.0596485461626586	-4.97564815047919	6.50296753275096e-07	2.81353438746254e-06	"cold_tumor_genes"
"CLCN5"	40.5166515005612	-0.309010479182302	0.0421904835066965	-7.32417487306718	2.40373072277281e-13	2.53939536079488e-12	"cold_tumor_genes"
"CLDN10"	4.39616644452839	-0.317488432530698	0.0649622944345961	-4.8872724600321	1.02242554832891e-06	4.29452102001067e-06	"cold_tumor_genes"
"CLDN14"	1.13995648247327	-0.29099183466974	0.128528513660074	-2.26402551763215	0.0235725453652712	0.0455896052198377	"cold_tumor_genes"
"CLDN2"	1.23839402334016	-0.449253714878293	0.130033057267172	-3.4549192668387	0.000550457623700702	0.00148915023939002	"cold_tumor_genes"
"CLDN7"	1.64031282556443	-0.313656093170704	0.10954270345359	-2.86332255168042	0.00419223558209269	0.00954529809082036	"cold_tumor_genes"
"CLEC4F"	3.0814088164788	-0.392596292001994	0.120962535232923	-3.24560237800919	0.00117202413883886	0.00298257038915982	"cold_tumor_genes"
"CLHC1"	15.6165464506394	-0.243013584986874	0.0380477357263828	-6.38707088207525	1.69093273059217e-10	1.22060959119219e-09	"cold_tumor_genes"
"CLMP"	6.55624325097294	-0.983600326348318	0.123792510387874	-7.94555602165623	1.93321660679728e-15	2.66431927268782e-14	"cold_tumor_genes"
"CLN6"	35.8733753136286	-0.337422053945806	0.0433394810507632	-7.78555824308525	6.94060609909556e-15	8.95407766794345e-14	"cold_tumor_genes"
"CLNS1A"	29.9541763340483	-0.453520747581113	0.0580311030842256	-7.8151322907455	5.49053337474256e-15	7.18234321384684e-14	"cold_tumor_genes"
"CMBL"	13.4706648541533	-0.52314605699469	0.0978544346062696	-5.34616605879578	8.98367934280022e-08	4.38846874657785e-07	"cold_tumor_genes"
"CMSS1"	14.731901916492	-0.452020744616601	0.0550658351854727	-8.20873311181252	2.23534476774813e-16	3.45798262719264e-15	"cold_tumor_genes"
"CNKSR2"	30.7257536394897	-0.271436475237777	0.063829275944405	-4.25253884243019	2.1136054140038e-05	7.29085868224798e-05	"cold_tumor_genes"
"CNKSR3"	10.6567290724226	-0.323325236609673	0.0847776365739892	-3.81380337640686	0.000136844356701769	0.000414173938628461	"cold_tumor_genes"
"CNNM1"	8.76899824398056	-0.907846593812828	0.10747222446886	-8.44726717344424	2.98200768865799e-17	5.07853914883937e-16	"cold_tumor_genes"
"CNNM3"	48.7687601288252	-0.28469009550193	0.0346705637981956	-8.21129120250265	2.18822467127794e-16	3.38763503621149e-15	"cold_tumor_genes"
"CNOT10"	14.837028631458	-0.252695093840477	0.041282919179422	-6.12105681631244	9.29567485639403e-10	6.05498086976125e-09	"cold_tumor_genes"
"CNR1"	50.7208035423958	-0.528266702570836	0.110183509670054	-4.79442617277975	1.63141129336901e-06	6.64374179795648e-06	"cold_tumor_genes"
"CNRIP1"	53.9398735472855	-0.271967236314511	0.0418966960863301	-6.49137668884701	8.50555135692181e-11	6.41029657536677e-10	"cold_tumor_genes"
"CNTFR"	134.567561113344	-0.319511970562661	0.0601350662947419	-5.31323885129895	1.07693730200892e-07	5.21131352487984e-07	"cold_tumor_genes"
"CNTN4"	6.33237813688011	-0.402850725443671	0.102895984993958	-3.91512579880865	9.03570835520267e-05	0.000282314468943282	"cold_tumor_genes"
"CNTROB"	68.7659253732893	-0.242329158589172	0.0367843675904567	-6.58782995230946	4.46301369898763e-11	3.49537664747643e-10	"cold_tumor_genes"
"COA4"	17.2005043626481	-0.292872177095671	0.0490135672144773	-5.97532874548998	2.29626649643921e-09	1.412190178067e-08	"cold_tumor_genes"
"COG5"	63.6484399686983	-0.292327850836606	0.0681368484273507	-4.29030484361621	1.78428023696134e-05	6.22156309551802e-05	"cold_tumor_genes"
"COL11A1"	12.0387703486793	-0.509828264377007	0.133926169362646	-3.806785983675	0.000140784474545145	0.000424912390924148	"cold_tumor_genes"
"COL1A1"	1523.56313776142	-0.360172579866326	0.12490333025949	-2.88361070211705	0.00393144436756225	0.00900027123950486	"cold_tumor_genes"
"COL4A1"	677.075068549217	-0.340984118376172	0.0932382911131222	-3.65712535381489	0.000255059663101704	0.000737284636145457	"cold_tumor_genes"
"COL4A2"	627.252935200272	-0.378334017410585	0.0886702119580094	-4.26675440439624	1.98337294649308e-05	6.87386786202532e-05	"cold_tumor_genes"
"COL5A1"	202.252083783233	-0.277081973783231	0.109447431184401	-2.53164437743992	0.0113529068303089	0.0235262028619223	"cold_tumor_genes"
"COLEC10"	1.23678714458657	-0.49719018404565	0.131815709239801	-3.77185835370469	0.000162036236227521	0.00048422730100503	"cold_tumor_genes"
"COLEC11"	5.79568470272946	-0.497894615378288	0.106334422958143	-4.68234652079014	2.83609520760101e-06	1.11697016688035e-05	"cold_tumor_genes"
"COLQ"	10.8818785001241	-0.483333379093	0.0635274837125848	-7.60825631438085	2.77818467207166e-14	3.33544153923938e-13	"cold_tumor_genes"
"COX7C"	54.8172520202576	-0.309547926781499	0.0565932633361295	-5.46969565870362	4.50809010017796e-08	2.29642689665176e-07	"cold_tumor_genes"
"CPB1"	2.14348671006001	-0.700276418671342	0.151921091963575	-4.60947462673083	4.03687794956764e-06	1.55363209311398e-05	"cold_tumor_genes"
"CPB2"	1.43456810932493	-0.71099421188319	0.146179657202737	-4.86383827605444	1.15130995281383e-06	4.79673652942874e-06	"cold_tumor_genes"
"CPLX1"	19.931645040865	-0.569666919632174	0.0843414762230596	-6.75429154364769	1.435348705616e-11	1.20186375960282e-10	"cold_tumor_genes"
"CPLX3"	3.84669359684014	-1.34777296061205	0.126286999065249	-10.6723017459279	1.37185260165908e-26	7.35584506983346e-25	"cold_tumor_genes"
"CPN1"	1.17022441422879	-0.372896611828221	0.130651494542252	-2.85413200311786	0.00431545959857718	0.00980634732752501	"cold_tumor_genes"
"CPN2"	1.50573993387947	-0.876010821510531	0.15150524946551	-5.78204929928816	7.37960730603718e-09	4.20786802634465e-08	"cold_tumor_genes"
"CPNE7"	24.9410401841545	-1.05706874106268	0.161393446682392	-6.549638555913	5.7676506933313e-11	4.44445837483876e-10	"cold_tumor_genes"
"CPNE8"	29.9315913146576	-1.11361798567366	0.10313056920941	-10.7981367135909	3.51259304005498e-27	1.99240470233422e-25	"cold_tumor_genes"
"CPS1"	3.00772224449355	-0.968481935602974	0.15009823699925	-6.4523205266416	1.10150295782241e-10	8.20691321406169e-10	"cold_tumor_genes"
"CPSF3"	35.71787938068	-0.238300425841721	0.0569455769549945	-4.1847047406343	2.85536992375265e-05	9.64595024283299e-05	"cold_tumor_genes"
"CPXM1"	96.5389702015226	-0.608243629186128	0.0577025640859019	-10.5410156172719	5.58920041283376e-26	2.79324360437493e-24	"cold_tumor_genes"
"CRABP1"	8.10413825963376	-1.95272153087111	0.188434439674372	-10.3628696232257	3.65819138295129e-25	1.61983141021434e-23	"cold_tumor_genes"
"CRABP2"	7.98083384246825	-0.374955426188937	0.0937621096940066	-3.99900799387522	6.36085319238469e-05	0.000203306375708166	"cold_tumor_genes"
"CREB3L3"	1.54823141214282	-0.53789139806334	0.150278960700467	-3.57928611933547	0.000344534092721561	0.000971641825659079	"cold_tumor_genes"
"CREB3L4"	15.5778318729637	-0.603512380289706	0.055004402593009	-10.9720740856917	5.20641901172671e-28	3.33956907948451e-26	"cold_tumor_genes"
"CREB5"	92.9106013971055	-0.721511465512748	0.106864851087749	-6.75162561093448	1.46197733921168e-11	1.2221726924226e-10	"cold_tumor_genes"
"CREBZF"	114.125500753826	-0.348295022063003	0.0412005668918106	-8.45364635340088	2.82343637639321e-17	4.82044402901626e-16	"cold_tumor_genes"
"CRNDE"	6.35613494911285	-0.689173260425205	0.0931881110779382	-7.39550627707018	1.40870504360923e-13	1.54201152833142e-12	"cold_tumor_genes"
"CRP"	1.55180335438177	-0.679488677098104	0.150314762743284	-4.52043874265746	6.17116006082822e-06	2.31278095472248e-05	"cold_tumor_genes"
"CRYBB2P1"	14.9918062619098	-0.385811014103751	0.045366975694	-8.50422599703459	1.82811112884664e-17	3.17376122621858e-16	"cold_tumor_genes"
"CRYGD"	1.44207371614488	-0.510818616831638	0.11558457669228	-4.41943580579602	9.89589102898922e-06	3.59295355822409e-05	"cold_tumor_genes"
"CSE1L"	71.722922620996	-0.303117988426662	0.0455790836402344	-6.6503747819776	2.92347629132269e-11	2.34767460367918e-10	"cold_tumor_genes"
"CSMD2"	39.1809898841232	-0.436965052149123	0.100827756034989	-4.33377741737592	1.46572372395757e-05	5.18900472425831e-05	"cold_tumor_genes"
"CSMD3"	8.10016224422532	-0.398158897359112	0.0712615502963791	-5.58728929841066	2.30641329755081e-08	1.22774172173142e-07	"cold_tumor_genes"
"CSNK1E"	237.006555945184	-0.238535177071554	0.0301889893942408	-7.90139656404199	2.7579566615016e-15	3.72613698558517e-14	"cold_tumor_genes"
"CSPG4"	32.8432311562844	-0.667359982118583	0.102137546720036	-6.53393393075954	6.40642153556034e-11	4.90912614131698e-10	"cold_tumor_genes"
"CSRP2"	7.41349831112331	-0.478821777011028	0.0742032867164652	-6.45283784855288	1.09774798518408e-10	8.18639297897143e-10	"cold_tumor_genes"
"CTCFL"	1.41915822743116	-0.396344974194658	0.136590375089753	-2.90170499886409	0.00371137858793051	0.00853538312582254	"cold_tumor_genes"
"CTNNB1"	180.045005213262	-0.254247216460392	0.0381003833320427	-6.67308814834334	2.5047583809558e-11	2.02644302805029e-10	"cold_tumor_genes"
"CTPS2"	25.5814400791961	-0.258096322908408	0.0360235077650124	-7.16466382430092	7.79776682755888e-13	7.71162435059738e-12	"cold_tumor_genes"
"CUEDC2"	49.7615053745339	-0.233119179577044	0.0409680976712407	-5.69026127226533	1.26845135832296e-08	6.98513331582501e-08	"cold_tumor_genes"
"CUL5"	37.3902486345341	-0.255116249829378	0.0375604667465535	-6.79214801964054	1.10476109466012e-11	9.4190604302492e-11	"cold_tumor_genes"
"CUX2"	33.1757288544755	-1.54816297122142	0.138589829000907	-11.1708267654424	5.66511000077811e-29	4.18081057046671e-27	"cold_tumor_genes"
"CWC15"	26.1645666902835	-0.257213292569214	0.036781267545939	-6.99305134734577	2.68971011051797e-12	2.48903960339618e-11	"cold_tumor_genes"
"CXCL6"	1.55551682039181	-0.667619875746248	0.139605623051078	-4.78218470829059	1.73400232702114e-06	7.03232379621141e-06	"cold_tumor_genes"
"CXXC4"	52.7564551925017	-0.352358931973722	0.0484939018219605	-7.26604621891151	3.70161980076009e-13	3.81081758488252e-12	"cold_tumor_genes"
"CYB5R2"	6.42939590455285	-0.508001186954207	0.118162978210782	-4.29915693262251	1.71449043855499e-05	5.99343941083993e-05	"cold_tumor_genes"
"CYFIP1"	58.0824838958233	-0.453688075498379	0.0531756124563056	-8.53188246531574	1.43985302922172e-17	2.52741465231674e-16	"cold_tumor_genes"
"CYP11A1"	3.6021859347767	-1.31353894992478	0.176944811989289	-7.42343861431943	1.14118071404226e-13	1.26804699957529e-12	"cold_tumor_genes"
"CYP11B1"	11.5675113356402	-1.46036214691987	0.230166532203195	-6.34480666211991	2.22704949912652e-10	1.57739763285225e-09	"cold_tumor_genes"
"CYP11B2"	2.11948807077779	-0.552684781552715	0.156796560499784	-3.52485271227284	0.000423718312199166	0.00117262903873398	"cold_tumor_genes"
"CYP17A1"	6.46195107823602	-1.85962476946604	0.205311861498374	-9.0575612918534	1.33399583658034e-19	2.95343809410637e-18	"cold_tumor_genes"
"CYP17A1-AS1"	1.339924739102	-0.526556841836027	0.132765253865689	-3.96607415347329	7.30661390992443e-05	0.00023141544440139	"cold_tumor_genes"
"CYP1A2"	1.179927362927	-0.360600649159726	0.133282657997541	-2.70553314720343	0.00681948420144404	0.0148302893649908	"cold_tumor_genes"
"CYP21A1P"	10.5262733605508	-1.16306827133771	0.159043288209013	-7.31290382910856	2.61430130257268e-13	2.74915545556545e-12	"cold_tumor_genes"
"CYP21A2"	11.1013480473046	-1.26321025857103	0.155061383665653	-8.14651739013749	3.74554910411504e-16	5.66232423301972e-15	"cold_tumor_genes"
"CYP27B1"	2.90656452564953	-0.33388376792419	0.103541055794203	-3.22465098856836	0.00126126327486437	0.00319066682317028	"cold_tumor_genes"
"CYP2A6"	1.57975446286389	-0.847181752982521	0.15235932750209	-5.56041935122679	2.69127196454852e-08	1.41649513676007e-07	"cold_tumor_genes"
"CYP2A7"	1.27940686580051	-0.571348605546711	0.141957514459741	-4.02478592078156	5.70271692908829e-05	0.000183467096203012	"cold_tumor_genes"
"CYP2B6"	1.29118071411284	-0.581494907138692	0.142115555700849	-4.09170484026907	4.28213462108017e-05	0.000140508608522774	"cold_tumor_genes"
"CYP2B7P1"	1.3592838829549	-0.415649219110765	0.133471641709961	-3.1141388072081	0.00184482677314076	0.00451288858963625	"cold_tumor_genes"
"CYP2C19"	1.33203259340613	-0.648047471259035	0.14392587260434	-4.50264750550134	6.71121442195582e-06	2.49970884493615e-05	"cold_tumor_genes"
"CYP2C8"	5.295135810175	-0.376843602921317	0.0981959885194781	-3.837668000527	0.000124208255329818	0.000377873519095885	"cold_tumor_genes"
"CYP2C9"	1.48027822737134	-0.870416215514359	0.153908425176603	-5.65541629391369	1.55468985534093e-08	8.45288199669122e-08	"cold_tumor_genes"
"CYP2D6"	10.1018642055253	-0.307982028851386	0.0744790604842247	-4.13514921978129	3.54724066861595e-05	0.000118012094630477	"cold_tumor_genes"
"CYP2E1"	5.5879804033032	-0.676342459654003	0.134612255721612	-5.0243750543244	5.05074489852614e-07	2.21831991170335e-06	"cold_tumor_genes"
"CYP2J2"	1.84973604717312	-0.442564769458145	0.128870769331349	-3.43417496267314	0.000594360420346046	0.00159951392692786	"cold_tumor_genes"
"CYP2W1"	1.23367792645961	-0.300239181350716	0.123295242659055	-2.43512381236768	0.014886694940664	0.0301008591601955	"cold_tumor_genes"
"CYP3A4"	1.36989148079365	-0.670773717546828	0.147630742132388	-4.54359104247617	5.5303903159757e-06	2.08516272854678e-05	"cold_tumor_genes"
"CYP3A7"	2.20551768286137	-1.58700802844851	0.175025253503513	-9.06730884075916	1.21992749389449e-19	2.72432831879474e-18	"cold_tumor_genes"
"CYP3A7-CYP3AP1"	1.92389770604492	-1.34450970271329	0.167801492225443	-8.01250146754909	1.12398496002895e-15	1.60158133750837e-14	"cold_tumor_genes"
"CYP4A11"	1.36787784220069	-0.468488651723519	0.139353785345348	-3.36186527378863	0.00077417886529085	0.00203788581390164	"cold_tumor_genes"
"CYP4A22"	1.39924783119543	-0.761284472595133	0.147151608576075	-5.17347027301819	2.29785695437976e-07	1.0603512929332e-06	"cold_tumor_genes"
"CYP4F2"	1.42257356263699	-0.76746426693723	0.146329159980265	-5.24478010425765	1.56468828280824e-07	7.39259562712749e-07	"cold_tumor_genes"
"CYP4F3"	1.8449364883808	-1.21302147347275	0.161772615605432	-7.498311558684	6.46451014598031e-14	7.39879176796746e-13	"cold_tumor_genes"
"CYP8B1"	1.51394905256949	-0.705463943075935	0.148519390456144	-4.74997871260623	2.03438062616791e-06	8.16528208436595e-06	"cold_tumor_genes"
"DACH1"	12.973285719843	-0.861930385906499	0.129538126891624	-6.65387408780133	2.85476925592969e-11	2.29518543457994e-10	"cold_tumor_genes"
"DACH2"	1.29411545043256	-0.304096154972413	0.11849570147311	-2.56630536966288	0.0102788292234455	0.0214929515294753	"cold_tumor_genes"
"DACT1"	14.932520828624	-0.265987480350479	0.0770140974581573	-3.45375053567295	0.000552848520272293	0.00149444020380813	"cold_tumor_genes"
"DACT2"	5.27552726986259	-0.338953393310262	0.105993527669612	-3.19786878276946	0.00138447261867073	0.00347087437214542	"cold_tumor_genes"
"DANCR"	27.1727637179344	-0.76475554606331	0.0748397179348988	-10.2185786794193	1.63723792549279e-24	6.82403418742843e-23	"cold_tumor_genes"
"DAO"	1.15603813105051	-0.345097996182046	0.131415929408035	-2.62599821601951	0.00863952701928431	0.0183822965803626	"cold_tumor_genes"
"DARS"	55.0966803692953	-0.263557562815964	0.0306728722267786	-8.59252960946605	8.50752344297429e-18	1.53792719658332e-16	"cold_tumor_genes"
"DARS2"	21.3962536356601	-0.244717433600475	0.0476137416948486	-5.13963878682006	2.7526711309514e-07	1.25420443873178e-06	"cold_tumor_genes"
"DAZAP1"	57.5758670448928	-0.234872330922673	0.0381907201925814	-6.14998433489341	7.74906001291465e-10	5.08941453479785e-09	"cold_tumor_genes"
"DBF4"	12.9237723976338	-0.386573681411356	0.0607320812900132	-6.36523025722362	1.9499698376286e-10	1.39457724754334e-09	"cold_tumor_genes"
"DCAF17"	27.7722282583009	-0.234055957465963	0.0299807440361837	-7.80687621306133	5.86227958199863e-15	7.64435317247319e-14	"cold_tumor_genes"
"DCAF4"	7.8364689902026	-0.374855224715184	0.0635735497635042	-5.89640229481693	3.71512571194673e-09	2.21338074100067e-08	"cold_tumor_genes"
"DCBLD2"	50.916322702417	-0.317661215922934	0.0419394174946432	-7.57428774406578	3.61103255103145e-14	4.27060081710152e-13	"cold_tumor_genes"
"DCDC2"	2.41125290365127	-0.784813661062835	0.141974676069038	-5.52784258990809	3.2419272521154e-08	1.68649020012774e-07	"cold_tumor_genes"
"DCHS2"	3.83355663823175	-0.443325176489167	0.116642783982394	-3.80070812229657	0.000144283175424529	0.000434326108478223	"cold_tumor_genes"
"DCLK2"	62.3197210753199	-0.257133242316201	0.0364101902118725	-7.06212301610983	1.63977715998373e-12	1.56021311109358e-11	"cold_tumor_genes"
"DCP1A"	46.4275016974879	-0.257846392243797	0.0348759138433797	-7.39325121061286	1.4328140907404e-13	1.56756865719154e-12	"cold_tumor_genes"
"DCTPP1"	23.3328755010712	-0.499120439144556	0.0701729514976488	-7.11271834078804	1.1377933080925e-12	1.10349336851741e-11	"cold_tumor_genes"
"DCUN1D5"	30.6088739308757	-0.254935988798361	0.0388916096260496	-6.55503825245651	5.56276154611393e-11	4.29944670549872e-10	"cold_tumor_genes"
"DDAH1"	72.2749948864435	-0.506747954851724	0.0853355993990252	-5.93829490178178	2.88001649823271e-09	1.74410410878269e-08	"cold_tumor_genes"
"DDN"	3.54774847124745	-0.302381389606183	0.121859439725208	-2.48139487829625	0.0130869305309645	0.0267427451004922	"cold_tumor_genes"
"DDR2"	5.32414547662648	-0.573831708250691	0.102781145960403	-5.58304446684961	2.36344285278497e-08	1.25615096383176e-07	"cold_tumor_genes"
"DDX1"	807.110233709044	-3.62538751646696	0.172153901600355	-21.0589913023469	1.89159521107052e-98	3.8947945395942e-94	"cold_tumor_genes"
"DDX10"	12.6476935551791	-0.525863340887467	0.0542118270655347	-9.70015897549017	3.01029224645717e-22	9.25103244097807e-21	"cold_tumor_genes"
"DDX11"	38.2648807035672	-0.423050337566264	0.0560294705382217	-7.55049679217782	4.33601079914268e-14	5.08999215247137e-13	"cold_tumor_genes"
"DDX12P"	23.9769253209981	-0.340740324176247	0.0705877876280396	-4.82718520619697	1.38476330431375e-06	5.70017521707719e-06	"cold_tumor_genes"
"DDX39A"	46.2942417396321	-0.367554548098601	0.0600957776421176	-6.11614596764954	9.58655213775876e-10	6.23262104567265e-09	"cold_tumor_genes"
"DECR1"	15.8257150609526	-0.395059275934	0.057910770232938	-6.82186188069904	8.98680509597404e-12	7.77798726045e-11	"cold_tumor_genes"
"DEFA1"	3.66962922479397	-0.611604742640862	0.157593615043206	-3.88089798227665	0.000104071492056978	0.000321456948912868	"cold_tumor_genes"
"DEFA1B"	3.66763355464158	-0.614004150666351	0.157427745798064	-3.9002283082548	9.6102019039959e-05	0.000298632745552785	"cold_tumor_genes"
"DEFA3"	1.96516312740109	-0.447648658416982	0.133925579044283	-3.34251799851443	0.000830219710129329	0.00217069508972227	"cold_tumor_genes"
"DEFB1"	1.415394652032	-0.691180405627948	0.139688383747511	-4.94801634241304	7.49736155751183e-07	3.20803562903509e-06	"cold_tumor_genes"
"DEPDC1"	11.5428319763246	-0.45110736893672	0.0881727536565441	-5.11617648569649	3.11791343125985e-07	1.41032156304131e-06	"cold_tumor_genes"
"DEPDC1B"	8.42063507613094	-0.687291635882519	0.0874819994636887	-7.85637777023826	3.95401345449828e-15	5.2389406067001e-14	"cold_tumor_genes"
"DEPDC7"	3.52432678250266	-0.232634255651259	0.0716756266294161	-3.24565360068697	0.00117181329963748	0.00298257038915982	"cold_tumor_genes"
"DERA"	23.7439807501825	-0.267401112338152	0.0635546917835768	-4.20741734140942	2.58305838560591e-05	8.78658056494725e-05	"cold_tumor_genes"
"DET1"	8.77452213824099	-0.260337213109612	0.0465407442365275	-5.59374838929384	2.22218928310123e-08	1.18597401086196e-07	"cold_tumor_genes"
"DGAT2"	7.99803035536371	-0.506614333035872	0.0872038511671103	-5.80954082022178	6.26444191592236e-09	3.5999123373944e-08	"cold_tumor_genes"
"DGCR5"	10.0625246780174	-0.259031027517285	0.0817008871124916	-3.17047998708549	0.001521873157773	0.00378081181449639	"cold_tumor_genes"
"DGCR8"	60.8367294727416	-0.2367765533483	0.0339205200051004	-6.98033383075195	2.94479479642612e-12	2.71654681265295e-11	"cold_tumor_genes"
"DGKK"	18.9831552721491	-0.549561013745227	0.113057092145555	-4.86091587282021	1.16843904232045e-06	4.86416495782008e-06	"cold_tumor_genes"
"DGUOK"	33.3716216441763	-0.268353563964293	0.0392817196420037	-6.83151263259219	8.40238906594663e-12	7.2905685152904e-11	"cold_tumor_genes"
"DHCR7"	24.9205028556657	-0.252964522110014	0.0625862714837236	-4.04185320698967	5.30304277481402e-05	0.000171681840775819	"cold_tumor_genes"
"DHFR"	44.0048433451379	-0.488502151633363	0.0781473678960472	-6.25103781208826	4.07734137813317e-10	2.77528790002519e-09	"cold_tumor_genes"
"DHODH"	7.83775107866669	-0.309309064898364	0.0488993403894837	-6.32542407391826	2.52538057288593e-10	1.77049520459305e-09	"cold_tumor_genes"
"DHPS"	53.6435415267653	-0.357283499781258	0.0389164323947157	-9.18078759526198	4.27949800601244e-20	1.01281452808961e-18	"cold_tumor_genes"
"DHRSX"	14.3952466843904	-0.352583987834143	0.041622133284057	-8.4710695972231	2.43149898307006e-17	4.17772331596055e-16	"cold_tumor_genes"
"DHX33"	40.6124802792037	-0.377095737095896	0.0396830768779729	-9.50268393389659	2.04548989556678e-21	5.71460474216011e-20	"cold_tumor_genes"
"DIAPH3"	7.12806978501395	-0.429559366990104	0.074384645508275	-5.77483920310297	7.70266080870179e-09	4.38357617609646e-08	"cold_tumor_genes"
"DICER1"	99.8259391714685	-0.300791467628595	0.0520614743626954	-5.7776210011472	7.5764232749702e-09	4.31411933715809e-08	"cold_tumor_genes"
"DIO1"	1.46512673739322	-0.809384344263747	0.147702956279697	-5.47981140425558	4.2577944101354e-08	2.17916944828953e-07	"cold_tumor_genes"
"DIO3"	2.18730815839072	-0.490176936497553	0.135117815182888	-3.62777429337556	0.000285875000323042	0.000819343855324531	"cold_tumor_genes"
"DIRAS1"	34.5595558982135	-0.841341346011611	0.0818551729978776	-10.2784138765845	8.81665636144078e-25	3.75848767043614e-23	"cold_tumor_genes"
"DKC1"	35.8420582948806	-0.276856292281366	0.0537764516131321	-5.14828115237263	2.6288426012463e-07	1.20123988370309e-06	"cold_tumor_genes"
"DKK1"	3.5592096931432	-0.897260315000526	0.127414086935783	-7.04208095493196	1.89389730141257e-12	1.78468400165148e-11	"cold_tumor_genes"
"DLEU1"	3.18553168167936	-0.286037443025799	0.0756353421838878	-3.7817961123303	0.000155700867360801	0.000466649324448165	"cold_tumor_genes"
"DLGAP1"	9.12854886626608	-0.42873783348757	0.140211514818892	-3.0577933206225	0.00222973303567058	0.00536334149584781	"cold_tumor_genes"
"DLGAP2"	23.814898041706	-0.388022762089881	0.0892660097357857	-4.34681423801032	1.38129107139708e-05	4.90527477752084e-05	"cold_tumor_genes"
"DLGAP5"	10.6791092726297	-0.439503189551428	0.0914115391440017	-4.80796181386983	1.52476881210609e-06	6.23163752307751e-06	"cold_tumor_genes"
"DLK1"	158.430679448224	-1.30380196448909	0.206318347698487	-6.31936993986816	2.62631877724226e-10	1.83744150946035e-09	"cold_tumor_genes"
"DLL3"	9.14582145120042	-0.907246339612768	0.128322369084743	-7.07005603219208	1.54871150017975e-12	1.47905458338712e-11	"cold_tumor_genes"
"DLX5"	4.72964166183512	-1.33530319734328	0.145742277205653	-9.16208544936536	5.09039077453139e-20	1.18968383708968e-18	"cold_tumor_genes"
"DLX6"	2.89456880157048	-1.0148241755049	0.147536960433789	-6.87844030757523	6.05113957211725e-12	5.35883715225351e-11	"cold_tumor_genes"
"DLX6-AS1"	1.2866438947295	-0.270485036980402	0.118537481220905	-2.28185240815376	0.0224980554303751	0.0437550733268559	"cold_tumor_genes"
"DMGDH"	1.8229513927846	-0.564336610065033	0.132754476023809	-4.25097990642381	2.12837264337373e-05	7.33933892598645e-05	"cold_tumor_genes"
"DNA2"	14.7394708913886	-0.290153215134644	0.0663009717512334	-4.37630410943783	1.20708572974248e-05	4.33447770760334e-05	"cold_tumor_genes"
"DNAH11"	3.78760453027541	-0.516487223393443	0.0980663682528106	-5.26671103045198	1.3888956956766e-07	6.60752365387734e-07	"cold_tumor_genes"
"DNAJC12"	16.9416606067508	-0.32434012265211	0.0610968044295954	-5.30862662425923	1.10454338009844e-07	5.33612111596127e-07	"cold_tumor_genes"
