"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"immune_10_percentiles"
"CMPK2"	6.61317645205063	0.374335178111027	0.100111269712049	3.73919119383593	0.0001846132795914	0.000547012149487252	"hot_tumor_genes"
"CMTM5"	1.45863617497245	0.648679610944028	0.113762435704014	5.70205452203707	1.18371951077709e-08	6.54127341033286e-08	"hot_tumor_genes"
"CMTM7"	5.04053878048133	0.476859802935001	0.0694016158896192	6.87101873382069	6.37450209992782e-12	5.62102776177789e-11	"hot_tumor_genes"
"CMYA5"	2.39834641115121	0.424436175810589	0.115358299958232	3.67928598084632	0.000233887875391271	0.000680445391391227	"hot_tumor_genes"
"CNGB1"	80.6343220423551	0.955437407502569	0.0959044068208794	9.96239317018079	2.22637789119188e-23	8.1567830568756e-22	"hot_tumor_genes"
"CNIH2"	27.6240039213357	0.552866438520022	0.0633799484195513	8.72304967590467	2.70807398002306e-18	5.15811685926686e-17	"hot_tumor_genes"
"CNN1"	9.1960880166372	0.640404625950454	0.106566355154293	6.0094447729139	1.86159763927273e-09	1.15522288705924e-08	"hot_tumor_genes"
"CNN2"	24.2604637085884	0.60017138715269	0.0862629360014464	6.95746533763501	3.46449151090902e-12	3.17039467598297e-11	"hot_tumor_genes"
"CNR2"	1.54505089520958	0.744998900966156	0.111038770890906	6.70935831681809	1.95482117043508e-11	1.6061359895953e-10	"hot_tumor_genes"
"CNTD2"	4.54687072956817	0.375906909068848	0.0899860176071258	4.17739243345603	2.94870033727488e-05	9.94492054782796e-05	"hot_tumor_genes"
"CNTN1"	301.672686910204	0.607650567505402	0.0986350461219264	6.16059495480199	7.2472143220648e-10	4.77810255815928e-09	"hot_tumor_genes"
"CNTN3"	3.64762897608259	0.493535040329381	0.107197868982075	4.60396316658037	4.14525809274283e-06	1.59058636096859e-05	"hot_tumor_genes"
"CNTN5"	4.57033999234842	0.573998104308028	0.119428362010522	4.80621265037075	1.53816293295726e-06	6.28263733179724e-06	"hot_tumor_genes"
"CNTNAP2"	321.69827554562	0.474385131375649	0.102776156654183	4.61571192014738	3.91750053084265e-06	1.51022909436529e-05	"hot_tumor_genes"
"COBL"	11.9259200172234	1.3130200114787	0.148683650982696	8.83096428424071	1.03777124839759e-18	2.08262280745676e-17	"hot_tumor_genes"
"COG1"	66.2194622750191	0.385818179288816	0.0336895142169205	11.4521740148761	2.29320969636579e-30	1.98391544740217e-28	"hot_tumor_genes"
"COL10A1"	3.66201399248468	0.728588451330731	0.129794451199109	5.61340214931878	1.98386807421759e-08	1.06568858982886e-07	"hot_tumor_genes"
"COL14A1"	47.3405545968803	0.545952343695267	0.113975650483199	4.79007877016456	1.66715853806682e-06	6.77993172008609e-06	"hot_tumor_genes"
"COL19A1"	2.32710050619131	0.889509884574188	0.0983605191577991	9.0433630504446	1.51924287730352e-19	3.34916604322049e-18	"hot_tumor_genes"
"COL20A1"	7.85701675563071	1.28159123369787	0.150168408961661	8.53435980682906	1.40933610428546e-17	2.47807262060099e-16	"hot_tumor_genes"
"COL22A1"	15.4889385677021	0.914159614461528	0.112999567040694	8.08993908916765	5.96945765950951e-16	8.78564211646181e-15	"hot_tumor_genes"
"COL28A1"	5.66590127544286	1.57318362780358	0.127956002562128	12.2947231572019	9.66874473372987e-35	1.46381951520219e-32	"hot_tumor_genes"
"COL4A4"	4.60558689484696	0.668057281690837	0.107912886351391	6.19070904577122	5.98941762123027e-10	3.98971558787225e-09	"hot_tumor_genes"
"COL8A1"	13.3399627190041	0.462695257197255	0.120297314052157	3.84626423992017	0.0001199324208302	0.000366055224561789	"hot_tumor_genes"
"COL8A2"	5.07995359504001	0.812957603130989	0.0926350898575058	8.77591422841502	1.69520998560855e-18	3.32106314021693e-17	"hot_tumor_genes"
"COL9A2"	38.7874645888446	0.624603801518556	0.115477724268156	5.40886829453041	6.34242486708386e-08	3.16890385860851e-07	"hot_tumor_genes"
"COL9A3"	4.76103187519346	0.716539723057809	0.117246756284098	6.11138206093805	9.87719837116993e-10	6.39270693007819e-09	"hot_tumor_genes"
"COLEC12"	6.77972707487863	0.381404587505825	0.0970506748323406	3.92995296699089	8.49624790719882e-05	0.000266917522748282	"hot_tumor_genes"
"COMP"	6.78126883847569	0.5789471252308	0.166514467734615	3.47685779564515	0.000507326817770689	0.00138264185015202	"hot_tumor_genes"
"COPG2IT1"	75.9170031820319	0.548444101610102	0.099536926076914	5.50995618637358	3.58923027154017e-08	1.85676040788423e-07	"hot_tumor_genes"
"CORO1A"	42.6424755376569	0.92669820300736	0.0811705045282211	11.4166864970658	3.45143405143686e-30	2.93657136855723e-28	"hot_tumor_genes"
"CORO2B"	25.215248373198	0.416414766060369	0.0811428912376963	5.13186996061728	2.86877679851765e-07	1.30421978983172e-06	"hot_tumor_genes"
"COTL1"	50.1300266046807	0.614377926705111	0.0759363531790963	8.09069570744458	5.93248948257933e-16	8.73747914494337e-15	"hot_tumor_genes"
"COX6B2"	3.03181990771737	0.918206989683965	0.0992431645375597	9.25209301781645	2.20139011029342e-20	5.38320930771276e-19	"hot_tumor_genes"
"CPA4"	3.03426333405483	0.912012606813797	0.0869494351538755	10.4889997870578	9.70502929650839e-26	4.71289040601669e-24	"hot_tumor_genes"
"CPEB1"	4.6482170695655	1.15390653632531	0.116316791052873	9.92037801146693	3.39468065560544e-23	1.21348046352285e-21	"hot_tumor_genes"
"CPED1"	4.70465325351245	0.544944699278116	0.0837096591784503	6.50993809587035	7.51817810722318e-11	5.69324336990531e-10	"hot_tumor_genes"
"CPNE5"	11.4961733643261	0.477921051334869	0.0662462113967609	7.21431522283607	5.42060567383203e-13	5.48184041376235e-12	"hot_tumor_genes"
"CPNE6"	2.14220018375147	1.05844112664853	0.130142200565325	8.13295857954426	4.18937806880618e-16	6.3008980596581e-15	"hot_tumor_genes"
"CPQ"	12.0920546083487	0.528717953547762	0.063484661285526	8.3282787186943	8.20262159188717e-17	1.33405986237723e-15	"hot_tumor_genes"
"CPVL"	12.3983010574017	0.847432372415707	0.079247208373564	10.6935296499151	1.09136857373404e-26	5.91349445610101e-25	"hot_tumor_genes"
"CPXM2"	10.7267273561473	1.04438536761162	0.0956322706035157	10.9208467081323	9.16375043578214e-28	5.68318136966127e-26	"hot_tumor_genes"
"CPZ"	9.34970140040353	0.38512492091744	0.082654725535707	4.65944225718909	3.17067321786068e-06	1.23855362465854e-05	"hot_tumor_genes"
"CR1"	5.78422441043097	1.09351993002137	0.0974382496140303	11.2226967782466	3.15500050433352e-29	2.44345302109363e-27	"hot_tumor_genes"
"CR2"	4.94217373918038	1.56085043048401	0.161576283303833	9.66014565113453	4.4523049730844e-22	1.33829137804099e-20	"hot_tumor_genes"
"CREM"	12.3882300226236	0.3854863159073	0.0630258537717281	6.1163204119929	9.57606912756497e-10	6.22777205737722e-09	"hot_tumor_genes"
"CRH"	5.98118820066004	1.87667225193615	0.173174395990946	10.8368921467714	2.30157385674582e-27	1.36963600319065e-25	"hot_tumor_genes"
"CRIM1"	25.2886017243821	0.52310606213432	0.0727621819714557	7.18925749559753	6.5144613853303e-13	6.49553316823006e-12	"hot_tumor_genes"
"CRISPLD2"	30.7233307343561	0.544900159558452	0.110095494030836	4.94934115474187	7.44651226808053e-07	3.1889286106443e-06	"hot_tumor_genes"
"CRLF1"	5.09237307488185	0.394086750684016	0.134288630218617	2.93462484532352	0.0033395117941771	0.00774679448423913	"hot_tumor_genes"
"CRTAC1"	3.69176487792165	0.665567617124069	0.0832360925024221	7.99614202342213	1.28378292334404e-15	1.81670724341263e-14	"hot_tumor_genes"
"CRTAM"	1.68366707331802	0.622986531928714	0.101198120497766	6.15610773070103	7.45545180972743e-10	4.90910626038656e-09	"hot_tumor_genes"
"CRY2"	41.7191982705304	0.364464028291019	0.0392047541672788	9.29642427385018	1.45248319892047e-20	3.6206572718853e-19	"hot_tumor_genes"
"CRYAB"	15.7841627094022	1.27017117205785	0.117177942291082	10.839678076123	2.23255268730609e-27	1.33241332845311e-25	"hot_tumor_genes"
"CSAG2"	4.4924447378862	0.438270349536028	0.154600373051048	2.83485958595528	0.00458458310708054	0.0103561784064496	"hot_tumor_genes"
"CSAG3"	4.4924447378862	0.438270349536028	0.154600373051048	2.83485958595528	0.00458458310708054	0.0103561784064496	"hot_tumor_genes"
"CSDA"	12.4200614624808	0.553579253007285	0.0773166811903012	7.15989414554343	8.0739381374631e-13	7.96180010777611e-12	"hot_tumor_genes"
"CSDAP1"	7.5699036222449	0.5467900517598	0.0727808629239398	7.51282727069652	5.78638542610868e-14	6.68959438088589e-13	"hot_tumor_genes"
"CSF1"	20.7272683970582	0.639501639754951	0.0712341908146476	8.97745355764542	2.77105575204352e-19	5.91254279114779e-18	"hot_tumor_genes"
"CSF1R"	43.2140759884435	0.697023623138392	0.0922553285575262	7.55537521828628	4.17654060636013e-14	4.9083887605568e-13	"hot_tumor_genes"
"CSF2RA"	3.97425643950296	0.601401876802967	0.0707687325417595	8.49812982658817	1.9266955668311e-17	3.33928128965087e-16	"hot_tumor_genes"
"CSF2RB"	13.3206684260524	0.993241344377902	0.0942360464472621	10.5399301204105	5.65408954407167e-26	2.81202182880279e-24	"hot_tumor_genes"
"CSF3R"	6.61521300656909	0.439783145112308	0.0812399966679865	5.41338211656536	6.1845315404875e-08	3.09151503808297e-07	"hot_tumor_genes"
"CSRNP1"	17.4956027828734	0.669993867282125	0.109902727558139	6.09624421675699	1.08589478463066e-09	6.97615401421071e-09	"hot_tumor_genes"
"CST3"	79.0901074896125	0.545120123655284	0.061837125511467	8.81541823211361	1.19239098531474e-18	2.37440332568961e-17	"hot_tumor_genes"
"CST7"	2.63864441153968	0.853205846406471	0.0824853808456328	10.3437219742393	4.46838286327586e-25	1.95753198201808e-23	"hot_tumor_genes"
"CSTA"	2.24318130940815	0.439063491783316	0.0897268600192917	4.89333396587059	9.91419577726008e-07	4.17024087954617e-06	"hot_tumor_genes"
"CT47A1"	1.22737524836569	0.566284916869562	0.130191167805164	4.3496415802724	1.3636022259138e-05	4.84580079937264e-05	"hot_tumor_genes"
"CT47A10"	1.2133162266169	0.534592240811182	0.129355920447836	4.13272341119292	3.58490028113854e-05	0.000118938280355531	"hot_tumor_genes"
"CT47A11"	1.2133162266169	0.534592240811182	0.129355920447836	4.13272341119292	3.58490028113854e-05	0.000118938280355531	"hot_tumor_genes"
"CT47A12"	1.2133162266169	0.534592240811182	0.129355920447836	4.13272341119292	3.58490028113854e-05	0.000118938280355531	"hot_tumor_genes"
"CT47A2"	1.2133162266169	0.534592240811182	0.129355920447836	4.13272341119292	3.58490028113854e-05	0.000118938280355531	"hot_tumor_genes"
"CT47A3"	1.2133162266169	0.534592240811182	0.129355920447836	4.13272341119292	3.58490028113854e-05	0.000118938280355531	"hot_tumor_genes"
"CT47A4"	1.2133162266169	0.534592240811182	0.129355920447836	4.13272341119292	3.58490028113854e-05	0.000118938280355531	"hot_tumor_genes"
"CT47A5"	1.2133162266169	0.534592240811182	0.129355920447836	4.13272341119292	3.58490028113854e-05	0.000118938280355531	"hot_tumor_genes"
"CT47A6"	1.22536721623718	0.561798732067154	0.130262857139423	4.31280830471766	1.61193872466046e-05	5.66379152572676e-05	"hot_tumor_genes"
"CT47A8"	1.2133162266169	0.534592240811182	0.129355920447836	4.13272341119292	3.58490028113854e-05	0.000118938280355531	"hot_tumor_genes"
"CT47A9"	1.2133162266169	0.534592240811182	0.129355920447836	4.13272341119292	3.58490028113854e-05	0.000118938280355531	"hot_tumor_genes"
"CT60"	1.66957296868956	1.24887322472022	0.130446251936465	9.57385287948707	1.02994257392434e-21	2.96594651707723e-20	"hot_tumor_genes"
"CTAG1A"	3.26716072877518	0.986828132736214	0.1677422010055	5.88300455592481	4.02884831481389e-09	2.38922773047287e-08	"hot_tumor_genes"
"CTAG1B"	3.27520289187102	0.98904784759951	0.167636671025157	5.8999492268078	3.63613450472912e-09	2.16945840198124e-08	"hot_tumor_genes"
"CTAG2"	5.19321317628063	0.903969620309157	0.167540972387968	5.39551375060585	6.83277592874469e-08	3.39659237983711e-07	"hot_tumor_genes"
"CTAGE4"	1.84705856119828	0.373942544972026	0.0976462051860078	3.82956556539701	0.000128369678908299	0.000389742771395217	"hot_tumor_genes"
"CTGF"	80.1938149103083	0.523234816508212	0.116791603270644	4.48007221286027	7.46177897339604e-06	2.75880820725847e-05	"hot_tumor_genes"
"CTLA4"	1.88873925626188	0.943132405268324	0.0983924697513431	9.58541245739438	9.20889548365347e-22	2.6705796902595e-20	"hot_tumor_genes"
"CTNND2"	78.5347397019919	0.394371816321946	0.0711332937164237	5.5441242169121	2.95429061558177e-08	1.54387928362509e-07	"hot_tumor_genes"
"CTSC"	36.3729003246945	0.748619174338948	0.0807414938991452	9.27180236811141	1.83026545030939e-20	4.50779493084574e-19	"hot_tumor_genes"
"CTSD"	277.818426592022	0.378356917008482	0.0687273712383482	5.50518534597127	3.68780075024642e-08	1.90257623271295e-07	"hot_tumor_genes"
"CTSH"	33.400180372093	0.860789609021347	0.0908351548218073	9.4763928207088	2.63225268570165e-21	7.23605911863778e-20	"hot_tumor_genes"
"CTSK"	24.201880719109	0.457096114450384	0.0773375489737961	5.91040342648122	3.41270883706556e-09	2.0438532564043e-08	"hot_tumor_genes"
"CTSO"	14.8550765333255	0.444753960230429	0.0675225415432445	6.58674792247842	4.49564583977081e-11	3.51959497493844e-10	"hot_tumor_genes"
"CTSS"	41.7187484646119	0.821991977636438	0.0878991554638801	9.35153441803221	8.6385267024425e-21	2.20953123979243e-19	"hot_tumor_genes"
"CTSW"	4.10408194455349	0.892099845457563	0.0903608172226251	9.87264029783691	5.47053432051813e-23	1.9015765249766e-21	"hot_tumor_genes"
"CTSZ"	68.664107710433	0.544670627985917	0.0781524088278912	6.96933896414378	3.18433633954437e-12	2.9270305906794e-11	"hot_tumor_genes"
"CX3CL1"	16.3226124483518	0.361713681194258	0.0707103573313601	5.11542714314409	3.13031758916494e-07	1.41531047784159e-06	"hot_tumor_genes"
"CX3CR1"	2.67670074637615	0.594271082036091	0.0941202709697163	6.31395421956765	2.71994430629123e-10	1.89650027993689e-09	"hot_tumor_genes"
"CXCL10"	4.64493160971421	0.833435368690183	0.126600072242988	6.58321400552237	4.6038572093798e-11	3.59747324254763e-10	"hot_tumor_genes"
"CXCL11"	1.70178541503126	0.630871620631853	0.111728637729306	5.64646301479408	1.63782379729871e-08	8.88845334380083e-08	"hot_tumor_genes"
"CXCL12"	26.1511567661169	0.484983569539516	0.109488865128532	4.42952412530881	9.44412484003481e-06	3.44228235893639e-05	"hot_tumor_genes"
"CXCL13"	2.28236378540614	0.89045690646421	0.121448755019759	7.33195582218471	2.26817873339647e-13	2.40483007830243e-12	"hot_tumor_genes"
"CXCL14"	5.3066394070363	1.54925011328519	0.141754739124152	10.9290886700326	8.36846178813745e-28	5.22141297629545e-26	"hot_tumor_genes"
"CXCL16"	12.8502258503908	0.538164079778821	0.0746290607821929	7.21118655572349	5.5466400935978e-13	5.60104558740454e-12	"hot_tumor_genes"
"CXCL2"	3.86073043788091	0.485248255835034	0.11031482423906	4.39875836436514	1.08871962225704e-05	3.93414128155011e-05	"hot_tumor_genes"
"CXCL9"	14.2646651201082	1.94796622405918	0.153137962913992	12.7203352257809	4.55900109321031e-37	1.0547172192045e-34	"hot_tumor_genes"
"CXCR2P1"	5.21848084464481	0.53158981013146	0.106506375381029	4.99115483209041	6.00193608355361e-07	2.60827066189043e-06	"hot_tumor_genes"
"CXCR3"	2.59615872210073	0.835427804648236	0.0875607934191115	9.54111734288934	1.41301594023009e-21	3.99642832545845e-20	"hot_tumor_genes"
"CXCR4"	57.6299203215105	0.516854712938028	0.0905198115335629	5.70985184548676	1.13074562908315e-08	6.27548584981724e-08	"hot_tumor_genes"
"CXCR5"	2.79678516542629	1.26115900982537	0.12676253050166	9.9489889073243	2.54758334418269e-23	9.23498962266224e-22	"hot_tumor_genes"
"CXCR6"	2.04562854689138	0.779144005180447	0.0925376771033279	8.41974890195754	3.77292073422908e-17	6.33641418578929e-16	"hot_tumor_genes"
"CXORF21"	2.59445861107857	0.638538202812644	0.082127618951976	7.77495087476027	7.54766905805608e-15	9.682648343014e-14	"hot_tumor_genes"
"CXORF49"	5.00240961819758	2.03052459410198	0.162394159982101	12.5036799003473	7.12739945563561e-36	1.28730837536436e-33	"hot_tumor_genes"
"CXORF49B"	5.00240961819758	2.03052459410198	0.162394159982101	12.5036799003473	7.12739945563561e-36	1.28730837536436e-33	"hot_tumor_genes"
"CXORF57"	3.7496456327971	0.97680873422952	0.129446063488086	7.5460675118902	4.485975672704e-14	5.25405228105662e-13	"hot_tumor_genes"
"CXORF65"	1.23344060788657	0.391278411070714	0.11756967396525	3.32805559353991	0.000874544125945217	0.00227560515015949	"hot_tumor_genes"
"CYB561"	216.17554386145	0.570542248193642	0.105301723856746	5.41816626829222	6.02134073709934e-08	3.0150633700602e-07	"hot_tumor_genes"
"CYBA"	25.3772094890061	0.517912667232546	0.0766470142661114	6.75711470553048	1.40766747377153e-11	1.18012513375227e-10	"hot_tumor_genes"
"CYBASC3"	29.3319875253467	0.39420203456605	0.0578053434667538	6.81947396079	9.1374473417122e-12	7.898406413344e-11	"hot_tumor_genes"
"CYBB"	43.1901491527481	0.80638734883259	0.0923118715245007	8.73546744871883	2.42650579235725e-18	4.6476050478731e-17	"hot_tumor_genes"
"CYBRD1"	34.5012459417082	0.860870453855954	0.0925648906108718	9.30018334354132	1.40203709751922e-20	3.50505363364335e-19	"hot_tumor_genes"
"CYLD"	60.5518963179629	0.365110250875572	0.0334113806495448	10.9277211470322	8.49551228639548e-28	5.28467063374269e-26	"hot_tumor_genes"
"CYP46A1"	4.48704876104621	0.516947938791871	0.0693980145853187	7.44903066580282	9.40285160819959e-14	1.05564184630769e-12	"hot_tumor_genes"
"CYP4F24P"	1.67571336422561	0.450432225860714	0.102928799293936	4.37615350563261	1.20791961634393e-05	4.33671576295058e-05	"hot_tumor_genes"
"CYP4F30P"	1.71258728834808	0.558031962159095	0.113534904927622	4.9150696212309	8.87509143876604e-07	3.75849717655682e-06	"hot_tumor_genes"
"CYP4X1"	3.77063637499085	0.912281056537482	0.0953102253570187	9.57170180975027	1.05160209868359e-21	3.02409039272279e-20	"hot_tumor_genes"
"CYP7B1"	2.87104304581295	0.411472357824888	0.0776322499602451	5.30027608417378	1.15627696989276e-07	5.57036565514552e-07	"hot_tumor_genes"
"CYR61"	81.0336646682433	0.811674256400659	0.128908294695097	6.29652465980167	3.04392874882355e-10	2.11096304945358e-09	"hot_tumor_genes"
"CYSLTR1"	1.9530661808232	0.545180810300532	0.093732114450937	5.81637161920529	6.01386902115424e-09	3.46462124078248e-08	"hot_tumor_genes"
"CYSLTR2"	3.34137078852628	0.469751175921827	0.0735872261219936	6.38359672836518	1.72976247609833e-10	1.24617947455789e-09	"hot_tumor_genes"
"CYSTM1"	11.7437001089891	0.414421113044489	0.0699731886876875	5.92257007029052	3.16948684347404e-09	1.90817935985762e-08	"hot_tumor_genes"
"CYTH4"	12.0558827840576	0.849157126341554	0.0838178316255665	10.1309841816827	4.0257680744874e-24	1.60020395084355e-22	"hot_tumor_genes"
"CYTIP"	7.92732981958923	1.38491475307639	0.102515395616555	13.50933432727	1.37761441213481e-41	6.30335127685683e-39	"hot_tumor_genes"
"DAB2"	37.4733252293406	0.484898171727887	0.0856720802745011	5.65993226934877	1.51432748960813e-08	8.25304473558268e-08	"hot_tumor_genes"
"DAGLA"	37.5583652462754	0.428119726137854	0.0489309868648646	8.74946028209518	2.14375562581496e-18	4.15630210315725e-17	"hot_tumor_genes"
"DAPK2"	3.79366850835386	0.469672613688905	0.0676979574369435	6.93776638868871	3.98347709455845e-12	3.61958487983048e-11	"hot_tumor_genes"
"DAPP1"	4.13008437541807	1.04206954687875	0.0894748422249964	11.6465089064737	2.3905273621454e-31	2.40102236032068e-29	"hot_tumor_genes"
"DARC"	19.3577438211901	0.948263816431678	0.0755887212742437	12.5450437637552	4.23180491245829e-36	7.92116937704692e-34	"hot_tumor_genes"
"DAZ1"	1.66747555028667	0.659986351628841	0.143176856219951	4.60958823271658	4.03467276737457e-06	1.5530737012571e-05	"hot_tumor_genes"
"DAZ2"	2.17585772676746	0.889709941550856	0.157104212644508	5.66318322452671	1.48590348959825e-08	8.10886637975825e-08	"hot_tumor_genes"
"DAZ3"	2.44131093312358	1.34961897323422	0.161378282172441	8.36307683454013	6.11033918573269e-17	1.00569051825928e-15	"hot_tumor_genes"
"DAZ4"	2.86124300197559	1.48433822007856	0.168159210768489	8.82698136661753	1.07538708807734e-18	2.15181925592929e-17	"hot_tumor_genes"
"DCAF8L1"	1.34229898082543	0.470164652823177	0.123379125125029	3.8107309672258	0.000138556491065293	0.000418863331527586	"hot_tumor_genes"
"DCN"	56.1653393316471	0.776357796756392	0.139811355436603	5.55289514454659	2.80976632413616e-08	1.47210910702645e-07	"hot_tumor_genes"
"DCTN1-AS1"	1.358429948737	0.409682554379823	0.111951720573758	3.65945741861026	0.000252749835587393	0.000731223705879503	"hot_tumor_genes"
"DDX11L1"	1.39452336408002	0.426222684756888	0.1110409754594	3.83842705806136	0.000123824986206304	0.000376930287697783	"hot_tumor_genes"
"DDX43"	2.54907443205223	0.440108892612318	0.121478588510477	3.62293386850112	0.000291280312333581	0.000833791412616215	"hot_tumor_genes"
"DDX58"	11.6343376935024	0.51213153711841	0.0777730141023751	6.58495164459327	4.55033460851778e-11	3.56105623676857e-10	"hot_tumor_genes"
"DDX60"	9.78657884061325	0.7399301216486	0.0894157341164198	8.27516688153794	1.28275833570533e-16	2.04585547112105e-15	"hot_tumor_genes"
"DDX60L"	10.4838368619061	0.574682229362575	0.0908528383145637	6.32541855624618	2.52547081879057e-10	1.77049520459305e-09	"hot_tumor_genes"
"DEF6"	12.4440536869453	0.99714847562043	0.0897511632484738	11.1101454235178	1.11977006192993e-28	7.76298504213379e-27	"hot_tumor_genes"
"DENND1C"	7.78656543764564	1.20697549280791	0.104644688244393	11.5340349620907	8.8878258370639e-31	8.34904082745439e-29	"hot_tumor_genes"
"DENND2D"	9.70382313630086	1.26424034942774	0.105467429061671	11.9870215921211	4.15580642162018e-33	5.03341495418585e-31	"hot_tumor_genes"
"DERL3"	5.6976527380903	0.435200984381849	0.0734028470887316	5.92893874887121	3.04898784038229e-09	1.83993726944524e-08	"hot_tumor_genes"
"DES"	5.02053245139419	0.934745508630739	0.137290918944433	6.80850209043372	9.86201560401952e-12	8.47137677458331e-11	"hot_tumor_genes"
"DGKA"	14.9413465472604	1.06005782162818	0.089238271992269	11.8789595311753	1.52250622506572e-32	1.70371756380996e-30	"hot_tumor_genes"
"DGKG"	6.7013461612746	1.0149064443934	0.104422003506626	9.71927764562573	2.49545468953044e-22	7.82061066323162e-21	"hot_tumor_genes"
"DHH"	1.58119786632717	0.626057820826021	0.108822478349591	5.75301932395637	8.76634603093081e-09	4.9357141038246e-08	"hot_tumor_genes"
"DHRS2"	3.78928676573722	0.413081658746221	0.113160768870901	3.65039635969144	0.000261835945941153	0.000755705372431784	"hot_tumor_genes"
"DHRS3"	10.2601838834522	0.470031214595976	0.0841910468117072	5.58291210759261	2.3652429320969e-08	1.25678327669355e-07	"hot_tumor_genes"
"DHX58"	6.93417284260308	0.644020904992089	0.07854177420615	8.19972443328968	2.4093869796752e-16	3.71883642515085e-15	"hot_tumor_genes"
"DIO2"	5.44101492062072	0.858259696476902	0.0966012676974776	8.88455935345154	6.41746194352179e-19	1.32003537879234e-17	"hot_tumor_genes"
"DIRAS3"	9.7363907844975	0.899675828084783	0.150058988505103	5.99548109078578	2.02883903614135e-09	1.25446834096548e-08	"hot_tumor_genes"
"DISC1"	10.6496180090926	0.437834013240265	0.0684035241408968	6.40075228197921	1.54613248397831e-10	1.12331926058974e-09	"hot_tumor_genes"
"DKFZP434J0226"	1.72758188424857	0.378218230914564	0.116945747504835	3.23413410905708	0.0012201214777022	0.0030954042910163	"hot_tumor_genes"
"DKK3"	78.8559705867024	0.607901167818362	0.0775143936177539	7.84242950820334	4.41911814171286e-15	5.81775208042633e-14	"hot_tumor_genes"
"DMRTC1"	2.10063768750211	0.455186243040673	0.0909057132107912	5.00723471565744	5.52175773865861e-07	2.41130417473978e-06	"hot_tumor_genes"
"DMRTC1B"	2.11068352719508	0.435690861759006	0.0907836179416767	4.79922338013575	1.5928206329351e-06	6.49686545802965e-06	"hot_tumor_genes"
"DNAAF1"	1.63029634776526	0.505186948812243	0.102457197680393	4.93071214370055	8.1930387871013e-07	3.48758876631002e-06	"hot_tumor_genes"
"DNAJA4"	55.6743862854688	0.50457443365472	0.0684007536576879	7.37673792572325	1.62214870423602e-13	1.75789693790629e-12	"hot_tumor_genes"
"DNAJC5B"	1.51505226762168	0.439898615267658	0.10611430274982	4.14551671045499	3.3904827199294e-05	0.000113109542218823	"hot_tumor_genes"
"DNALI1"	16.4485669793784	0.437809951078812	0.0598983587948077	7.30921447411616	2.68708582206166e-13	2.81562834993636e-12	"hot_tumor_genes"
"DNASE1L3"	6.61448582514239	0.839602396881076	0.107641368200608	7.79999744444287	6.19084291340335e-15	8.05239769974573e-14	"hot_tumor_genes"
"DNASE2"	13.0036052076615	0.384562663910873	0.0655930628929616	5.86285571903272	4.54973540467195e-09	2.67654434234844e-08	"hot_tumor_genes"
"DNHD1"	18.0500102309578	0.422701472926138	0.0562157158372305	7.51927582226377	5.50804742347883e-14	6.37496888417252e-13	"hot_tumor_genes"
"DNM3"	56.1725281182311	0.371979167706803	0.0778293585706846	4.77941967578945	1.75801889098422e-06	7.1241111917664e-06	"hot_tumor_genes"
"DOCK2"	19.0860796810707	1.02518584694825	0.0894227180814546	11.4644898851588	1.98928258353811e-30	1.73556476250211e-28	"hot_tumor_genes"
"DOCK8"	15.1514265272007	1.09616237834046	0.091769506180313	11.9447344108692	6.91709585103824e-33	8.04649737699873e-31	"hot_tumor_genes"
"DOK2"	6.1868529950331	0.710733297398569	0.0755247324807652	9.41060330904952	4.93297214091892e-21	1.29718897038979e-19	"hot_tumor_genes"
"DOK5"	2.94983472922718	0.63373661392915	0.115255822852984	5.49852144769743	3.82988963199631e-08	1.97045046283868e-07	"hot_tumor_genes"
"DPEP2"	3.57181922763017	0.870692971291092	0.0925470177888133	9.40811483821078	5.05114724988843e-21	1.32657043208167e-19	"hot_tumor_genes"
"DPP6"	124.690015619585	0.646770334295956	0.0844522424961012	7.65841516080304	1.88241527003205e-14	2.3015991929905e-13	"hot_tumor_genes"
"DPY19L1"	15.1661431208517	0.404565603073536	0.0495099074612096	8.17140697325092	3.04813496826866e-16	4.65932435015974e-15	"hot_tumor_genes"
"DPYD"	15.9180363199998	0.398579835392499	0.064873377299744	6.14396616890904	8.04859920715302e-10	5.26766235458616e-09	"hot_tumor_genes"
"DRAM1"	9.66493067902116	0.495894650214919	0.0676188369591225	7.33367612511143	2.23923867592236e-13	2.37536962067189e-12	"hot_tumor_genes"
"DSEL"	29.1558627274234	0.459459898180802	0.093192262417406	4.9302365482114	8.21301072695652e-07	3.49464539921543e-06	"hot_tumor_genes"
"DTX3L"	20.2229012689515	0.472216560452144	0.0870553523882729	5.42432541477778	5.81738168719293e-08	2.92146070583664e-07	"hot_tumor_genes"
"DUOX2"	2.25963053435416	0.727845246392913	0.0943187095334677	7.71687027942899	1.19220877725139e-14	1.49589145177368e-13	"hot_tumor_genes"
"DUOXA1"	1.72448786634183	0.402033546721101	0.0997764630396581	4.02934253704008	5.59330669592819e-05	0.000180313425503619	"hot_tumor_genes"
"DUSP1"	122.738943655992	0.548778138600796	0.0953664190055914	5.75441695644062	8.69413299364718e-09	4.90041605089503e-08	"hot_tumor_genes"
